"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
9.22670211377179e-128,6.16943196000354,0.301,0.023,3.09445135491678e-123,"SUSD2","FDR<0.01 & |log2FC|>1",127.034953500461,127.034953500461
7.92924914687814e-127,4.03420111210505,0.424,0.049,2.65931157887999e-122,"ADGRF5","FDR<0.01 & |log2FC|>1",126.100767935861,126.100767935861
8.80173049214162e-127,6.24409613633247,0.231,0.012,2.95192437245446e-122,"PDE8B","FDR<0.01 & |log2FC|>1",126.055431933611,126.055431933611
4.94343844745624e-126,4.90645965694131,0.428,0.051,1.65793038650788e-121,"DMD","FDR<0.01 & |log2FC|>1",125.305970869032,125.305970869032
2.14139224381979e-125,6.9318714868238,0.17,0.005,7.18180130732282e-121,"ITGBL1","FDR<0.01 & |log2FC|>1",124.669303774684,124.669303774684
1.95567826073744e-124,7.86817499871443,0.131,0.002,6.55895375086123e-120,"CCDC8","FDR<0.01 & |log2FC|>1",123.708702591818,123.708702591818
2.88868612690127e-124,4.66314952019929,0.493,0.073,9.68807553240146e-120,"ZIC1","FDR<0.01 & |log2FC|>1",123.539299644296,123.539299644296
3.28931308887255e-124,2.78152190459461,0.563,0.092,1.10316982374608e-119,"GNG11","FDR<0.01 & |log2FC|>1",123.48289478681,123.48289478681
2.63083619686953e-123,3.06709865050117,0.537,0.08,8.82329843706103e-119,"AXL","FDR<0.01 & |log2FC|>1",122.579906191447,122.579906191447
4.01074463096177e-122,3.66282058367061,0.21,0.01,1.34512353433196e-117,"MSC","FDR<0.01 & |log2FC|>1",121.396774989201,121.396774989201
1.0917722681477e-121,4.70693748018612,0.502,0.077,3.66158583291375e-117,"CRISPLD2","FDR<0.01 & |log2FC|>1",120.961867941303,120.961867941303
4.57395430260022e-121,5.90593448965083,0.105,0.001,1.53401279400606e-116,"LINC00702","FDR<0.01 & |log2FC|>1",120.339708178651,120.339708178651
1.80330170307263e-120,4.56801666141581,0.175,0.006,6.04791325176497e-116,"CRMP1","FDR<0.01 & |log2FC|>1",119.743931607156,119.743931607156
5.45818382481055e-120,4.57596511805825,0.288,0.022,1.83056569116496e-115,"AC100793.2","FDR<0.01 & |log2FC|>1",119.262951841924,119.262951841924
1.54278606007892e-119,4.83137081349888,0.568,0.106,5.17419588829268e-115,"NR2F1","FDR<0.01 & |log2FC|>1",118.811694293878,118.811694293878
2.95413541712704e-118,4.9734866282093,0.568,0.11,9.90757936196066e-114,"EHD2","FDR<0.01 & |log2FC|>1",117.529569600573,117.529569600573
6.69121976671316e-118,4.27607264365904,0.236,0.014,2.24410128536026e-113,"RHOJ","FDR<0.01 & |log2FC|>1",117.174494705899,117.174494705899
4.68425964535856e-117,5.01391181160042,0.336,0.032,1.57100699986035e-112,"LOX","FDR<0.01 & |log2FC|>1",116.329359040282,116.329359040282
5.93677485932454e-117,4.27682993229385,0.921,0.388,1.99107555232027e-112,"TIMP1","FDR<0.01 & |log2FC|>1",116.226449420538,116.226449420538
1.2601246579932e-116,7.22917175220183,0.118,0.002,4.22620607797758e-112,"ABCA9","FDR<0.01 & |log2FC|>1",115.89958649012,115.89958649012
4.68511545433814e-116,4.03863829156212,0.376,0.041,1.57129402107593e-111,"GRK5","FDR<0.01 & |log2FC|>1",115.329279702415,115.329279702415
6.04921045079241e-116,2.52648382296409,0.55,0.089,2.02878420098676e-111,"ETS1","FDR<0.01 & |log2FC|>1",115.218301306214,115.218301306214
7.48866487118638e-116,3.50341310303147,0.328,0.03,2.51154842449849e-111,"HEY2","FDR<0.01 & |log2FC|>1",115.125595604298,115.125595604298
2.03914577208586e-115,5.50706564189371,0.205,0.01,6.83888709042155e-111,"EPHA3","FDR<0.01 & |log2FC|>1",114.690551726772,114.690551726772
1.19212128365863e-113,3.16839717356819,0.38,0.042,3.99813636113431e-109,"RFTN1","FDR<0.01 & |log2FC|>1",112.923679558233,112.923679558233
1.39436107209241e-113,4.77450880360531,0.507,0.086,4.67640816358353e-109,"BMP1","FDR<0.01 & |log2FC|>1",112.855624750404,112.855624750404
4.24721615897085e-113,5.64068610298114,0.153,0.005,1.42443135539564e-108,"GLT8D2","FDR<0.01 & |log2FC|>1",112.371895635346,112.371895635346
4.8339748881717e-111,6.69207186376607,0.131,0.003,1.62121849799502e-106,"COL4A4","FDR<0.01 & |log2FC|>1",110.315695610022,110.315695610022
2.85829395676779e-109,4.11817117982586,0.437,0.062,9.58614627220783e-105,"APOLD1","FDR<0.01 & |log2FC|>1",108.543893108912,108.543893108912
2.05793940364901e-108,3.55416293679905,0.498,0.078,6.90191717195806e-104,"PTN","FDR<0.01 & |log2FC|>1",107.686567417255,107.686567417255
1.64632648595299e-106,7.06044932931485,0.131,0.003,5.52144976858914e-102,"SLC30A10","FDR<0.01 & |log2FC|>1",105.783484034866,105.783484034866
1.98991152173998e-105,4.61363814540688,0.546,0.112,6.67376526161153e-101,"KANK2","FDR<0.01 & |log2FC|>1",104.701166233376,104.701166233376
4.1601079799398e-105,3.83040734579121,0.454,0.071,1.39521701431221e-100,"TRIB2","FDR<0.01 & |log2FC|>1",104.380895396661,104.380895396661
2.91129493405177e-103,5.3485082606779,0.17,0.007,9.76390094982284e-99,"FAP","FDR<0.01 & |log2FC|>1",102.535913795337,102.535913795337
1.11514625428426e-102,4.71761379998841,0.249,0.019,3.73997750761855e-98,"MEG8","FDR<0.01 & |log2FC|>1",101.952668170048,101.952668170048
1.61001156723799e-101,4.3343613192082,0.31,0.031,5.39965679420276e-97,"ADAM12","FDR<0.01 & |log2FC|>1",100.793171003739,100.793171003739
3.30517985674104e-101,6.34924255382393,0.135,0.004,1.10849122035381e-96,"GPC6","FDR<0.01 & |log2FC|>1",100.480804902694,100.480804902694
5.96432867784676e-101,3.47661153374822,0.306,0.03,2.00031655197625e-96,"BATF3","FDR<0.01 & |log2FC|>1",100.224438431778,100.224438431778
6.73113113920076e-101,5.09336498998803,0.153,0.006,2.25748676146515e-96,"SCG2","FDR<0.01 & |log2FC|>1",100.171911948223,100.171911948223
1.09193553727048e-100,4.33412185049896,0.297,0.029,3.66213340489773e-96,"DENND2A","FDR<0.01 & |log2FC|>1",99.9618029995746,99.9618029995746
2.0281869936307e-100,5.24712185600072,0.122,0.003,6.80213353923865e-96,"AC108463.3","FDR<0.01 & |log2FC|>1",99.6928920066572,99.6928920066572
4.18427501399535e-100,6.88750845816959,0.131,0.004,1.40332215419376e-95,"ACAN","FDR<0.01 & |log2FC|>1",99.3783797789363,99.3783797789363
1.25273355442124e-99,4.68254878466078,0.459,0.079,4.20141779481795e-95,"ARHGEF17","FDR<0.01 & |log2FC|>1",98.9021412898595,98.9021412898595
3.15903161389792e-99,3.78888996490818,0.419,0.062,1.05947602266909e-94,"HIC1","FDR<0.01 & |log2FC|>1",98.5004460278863,98.5004460278863
8.73468444492393e-99,4.65194403541401,0.41,0.061,2.92943846913859e-94,"COL12A1","FDR<0.01 & |log2FC|>1",98.0587527800118,98.0587527800118
1.64499515666343e-98,3.05367091587414,0.699,0.188,5.51698475641781e-94,"A2M","FDR<0.01 & |log2FC|>1",97.7838353763994,97.7838353763994
1.07661118914443e-97,4.0548115051825,0.157,0.007,3.61073860615259e-93,"VCAM1","FDR<0.01 & |log2FC|>1",96.9679411109048,96.9679411109048
1.36208943238127e-97,4.95271491298233,0.76,0.305,4.5681755383203e-93,"UACA","FDR<0.01 & |log2FC|>1",96.8657943764801,96.8657943764801
2.55758613507258e-97,4.18522405443691,0.319,0.034,8.57763237980642e-93,"SLC6A1","FDR<0.01 & |log2FC|>1",96.5921697310833,96.5921697310833
3.56262508786402e-97,3.57741006136003,0.659,0.18,1.19483320196783e-92,"NBL1","FDR<0.01 & |log2FC|>1",96.448229878137,96.448229878137
3.87652773419419e-97,4.56917104814828,0.288,0.028,1.30010987149405e-92,"VSTM4","FDR<0.01 & |log2FC|>1",96.4115571045709,96.4115571045709
4.32633958380231e-95,4.08345474735211,0.703,0.237,1.45096776961562e-90,"LAMB2","FDR<0.01 & |log2FC|>1",94.3638793948407,94.3638793948407
2.33052278009161e-94,2.55002510109418,0.952,0.598,7.81610729987124e-90,"IFITM3","FDR<0.01 & |log2FC|>1",93.6325466476253,93.6325466476253
1.45558361935494e-93,4.31719296532762,0.655,0.198,4.88173634259259e-89,"MYO1B","FDR<0.01 & |log2FC|>1",92.8369628404613,92.8369628404613
5.43411441684031e-93,4.04168669243166,0.41,0.065,1.8224932931199e-88,"DDR2","FDR<0.01 & |log2FC|>1",92.2648712216268,92.2648712216268
1.96504750080142e-92,4.11364952822016,0.419,0.068,6.59037630818779e-88,"F2R","FDR<0.01 & |log2FC|>1",91.7066269470257,91.7066269470257
1.45944763544524e-91,4.25428407031453,0.271,0.026,4.89469547975623e-87,"PLSCR4","FDR<0.01 & |log2FC|>1",90.8358114827556,90.8358114827556
1.56372095106202e-91,3.63029430338173,0.345,0.044,5.24440732567181e-87,"FILIP1","FDR<0.01 & |log2FC|>1",90.8058407450272,90.8058407450272
1.98337202077138e-91,5.39566543645679,0.218,0.016,6.65183308326306e-87,"GPER1","FDR<0.01 & |log2FC|>1",90.7025958176078,90.7025958176078
3.5742934884473e-90,3.46584595719449,0.843,0.458,1.19874655015546e-85,"TPM1","FDR<0.01 & |log2FC|>1",89.4468097900564,89.4468097900564
4.1855325305175e-90,3.64198851172543,0.406,0.064,1.40374390008496e-85,"PTPRG","FDR<0.01 & |log2FC|>1",89.3782492783274,89.3782492783274
8.99599240754786e-90,4.72030670173811,0.253,0.023,3.0170759336434e-85,"CCR10","FDR<0.01 & |log2FC|>1",89.0459509197728,89.0459509197728
9.28527462826858e-89,2.70577241157052,0.402,0.058,3.11409540482872e-84,"ADAMTS4","FDR<0.01 & |log2FC|>1",88.0322052467139,88.0322052467139
1.93077130724723e-88,2.40827864364149,0.699,0.188,6.47542081024578e-84,"CPE","FDR<0.01 & |log2FC|>1",87.7142691637568,87.7142691637568
4.82225700052877e-88,5.16621768180467,0.629,0.196,1.61728855283734e-83,"NOTCH3","FDR<0.01 & |log2FC|>1",87.3167496477667,87.3167496477667
6.10390841590987e-88,3.35232812079877,0.205,0.015,2.04712880452785e-83,"HSPB2","FDR<0.01 & |log2FC|>1",87.2143919912333,87.2143919912333
1.17985869969655e-87,3.53926997943585,0.598,0.159,3.9570101070423e-83,"FERMT2","FDR<0.01 & |log2FC|>1",86.9281700008435,86.9281700008435
1.57240453383442e-87,1.75045098938146,0.541,0.105,5.27353032557388e-83,"SEPT4","FDR<0.01 & |log2FC|>1",86.8034357126156,86.8034357126156
1.16869936285965e-86,3.61972310716631,0.769,0.353,3.9195839231587e-82,"EPS8","FDR<0.01 & |log2FC|>1",85.9322971927244,85.9322971927244
1.2369929885729e-86,6.80397557390187,0.105,0.003,4.14862708507578e-82,"INMT","FDR<0.01 & |log2FC|>1",85.907632761998,85.907632761998
3.4025713225746e-86,3.76430945584034,0.192,0.013,1.14115437016507e-81,"AFAP1L2","FDR<0.01 & |log2FC|>1",85.4681927626196,85.4681927626196
1.36091728797356e-85,4.80030389250003,0.162,0.009,4.56424440040572e-81,"NTRK3","FDR<0.01 & |log2FC|>1",84.8661682689688,84.8661682689688
2.03943012491836e-84,2.54311823204418,0.59,0.135,6.83984075295119e-80,"TGFBI","FDR<0.01 & |log2FC|>1",83.6904911699165,83.6904911699165
4.24748002629924e-84,1.91745458530332,0.978,0.601,1.42451985122024e-79,"VIM","FDR<0.01 & |log2FC|>1",83.3718686547163,83.3718686547163
4.46678935327513e-83,2.43988724608178,0.341,0.044,1.49807181330141e-78,"NTM","FDR<0.01 & |log2FC|>1",82.3500045276865,82.3500045276865
2.1157221730415e-82,5.00352283800561,0.419,0.079,7.09570902394659e-78,"GUCY1B1","FDR<0.01 & |log2FC|>1",81.6745413624577,81.6745413624577
2.83881190936289e-82,3.63127898030729,0.271,0.03,9.52080738162125e-78,"CHN1","FDR<0.01 & |log2FC|>1",81.5468633814903,81.5468633814903
3.07946502988076e-82,5.03073238759338,0.415,0.077,1.03279098172141e-77,"SYDE1","FDR<0.01 & |log2FC|>1",81.5115247233536,81.5115247233536
1.53531360359911e-81,4.6728774115158,0.332,0.047,5.1491347637507e-77,"NEURL1B","FDR<0.01 & |log2FC|>1",80.8138029020097,80.8138029020097
1.54249809038637e-81,2.53362226645133,0.354,0.05,5.17323009553782e-77,"VCAN","FDR<0.01 & |log2FC|>1",80.8117753649512,80.8117753649512
5.47663321601852e-81,3.14064143855342,0.603,0.168,1.83675324798829e-76,"SDC2","FDR<0.01 & |log2FC|>1",80.2614863438974,80.2614863438974
6.10105290925147e-81,1.9233013140983,0.581,0.129,2.04617112470476e-76,"SLC2A3","FDR<0.01 & |log2FC|>1",80.214595208724,80.214595208724
8.55092941875978e-81,3.34057363715499,0.677,0.24,2.86781070846365e-76,"EVA1B","FDR<0.01 & |log2FC|>1",80.0679866783126,80.0679866783126
9.69158725803211e-81,5.00199324389135,0.301,0.039,3.25036453459881e-76,"IL34","FDR<0.01 & |log2FC|>1",80.013605089724,80.013605089724
1.84320242520201e-80,4.14717965326288,0.262,0.028,6.18173229364251e-76,"HEPH","FDR<0.01 & |log2FC|>1",79.7344269668316,79.7344269668316
1.08410082420765e-79,3.51084440772895,0.507,0.117,3.63585734422761e-75,"PDGFA","FDR<0.01 & |log2FC|>1",78.9649303253984,78.9649303253984
4.42312718502933e-79,4.55678626300559,0.157,0.009,1.48342839531514e-74,"NKX6-1","FDR<0.01 & |log2FC|>1",78.3542705725087,78.3542705725087
1.42302011494451e-78,4.64335153072029,0.236,0.023,4.77252486150091e-74,"GLIS2","FDR<0.01 & |log2FC|>1",77.8467889609504,77.8467889609504
2.45440899305233e-78,4.47693098871456,0.249,0.026,8.23159688089889e-74,"COL8A1","FDR<0.01 & |log2FC|>1",77.6100530664559,77.6100530664559
3.38884289847468e-78,3.81251971187958,0.201,0.016,1.13655013129044e-73,"ARHGAP6","FDR<0.01 & |log2FC|>1",77.4699485639177,77.4699485639177
1.22351759085195e-77,3.58393885727321,0.293,0.036,4.10343329619927e-73,"HSPB8","FDR<0.01 & |log2FC|>1",76.912389782295,76.912389782295
1.50101381718275e-77,3.51682583136069,0.769,0.393,5.03410014006751e-73,"NR2F2","FDR<0.01 & |log2FC|>1",76.8236153099562,76.8236153099562
2.50745023872632e-77,2.45727303427154,0.799,0.338,8.40948661064032e-73,"MAP1B","FDR<0.01 & |log2FC|>1",76.600767676956,76.600767676956
6.30465956251489e-77,6.13910371442579,0.131,0.006,2.11445672407625e-72,"Z97200.1","FDR<0.01 & |log2FC|>1",76.2003383593864,76.2003383593864
8.74273880406792e-76,2.82344954526735,0.808,0.354,2.9321397401083e-71,"IGFBP2","FDR<0.01 & |log2FC|>1",75.0583524962938,75.0583524962938
1.13057089818388e-75,2.57548597659116,0.459,0.091,3.79170867832908e-71,"MEF2C","FDR<0.01 & |log2FC|>1",74.9467021978259,74.9467021978259
1.95540832228582e-75,3.28774405914995,0.782,0.395,6.55804843128218e-71,"CYTOR","FDR<0.01 & |log2FC|>1",74.7087625407749,74.7087625407749
2.46176534181764e-75,3.24164217923728,0.646,0.227,8.256268603388e-71,"ANXA6","FDR<0.01 & |log2FC|>1",74.6087533468599,74.6087533468599
1.3480690217953e-74,4.78502786695085,0.105,0.003,4.52115388529706e-70,"PYGO1","FDR<0.01 & |log2FC|>1",73.8702878711409,73.8702878711409
2.51899357433102e-74,3.46577081072296,0.507,0.125,8.44820064959137e-70,"PLS3","FDR<0.01 & |log2FC|>1",73.5987729403368,73.5987729403368
2.95292760535077e-74,2.85236545406884,0.437,0.084,9.90352860282541e-70,"SERPINE1","FDR<0.01 & |log2FC|>1",73.5297472001673,73.5297472001673
6.42214148174723e-74,2.82545766583288,0.284,0.034,2.15385781014838e-69,"PIEZO2","FDR<0.01 & |log2FC|>1",73.1923201310234,73.1923201310234
1.41081509727276e-73,2.80114169390441,0.179,0.013,4.73159167323338e-69,"LDB2","FDR<0.01 & |log2FC|>1",72.8505299015512,72.8505299015512
6.52341130321437e-73,5.33990990282188,0.118,0.005,2.18782168287204e-68,"CACNB2","FDR<0.01 & |log2FC|>1",72.1855252382052,72.1855252382052
9.34709528357236e-73,4.64770013921704,0.105,0.004,3.1348288162045e-68,"SEMA5B","FDR<0.01 & |log2FC|>1",72.0293233301231,72.0293233301231
2.34970135240612e-72,2.74830111730985,0.397,0.072,7.88042839569963e-68,"DAAM2","FDR<0.01 & |log2FC|>1",71.6289873331513,71.6289873331513
2.99684570507027e-72,1.68798371493541,0.624,0.18,1.00508211256647e-67,"PPP1R14A","FDR<0.01 & |log2FC|>1",71.5233356164676,71.5233356164676
6.72678749039288e-72,3.25397865457571,0.345,0.056,2.25602998852796e-67,"RASGRP2","FDR<0.01 & |log2FC|>1",71.172192292134,71.172192292134
8.46257825244884e-72,3.31042932292564,0.279,0.036,2.83817949430629e-67,"CD36","FDR<0.01 & |log2FC|>1",71.0724973024191,71.0724973024191
2.57443624090438e-70,4.06230627343539,0.214,0.021,8.6341442647451e-66,"PROS1","FDR<0.01 & |log2FC|>1",69.5893178595432,69.5893178595432
2.82899056383074e-70,3.42107801073953,0.214,0.021,9.48786855297553e-66,"CACNA2D1","FDR<0.01 & |log2FC|>1",69.5483685011408,69.5483685011408
8.63778918438428e-70,3.2384150670508,0.231,0.025,2.8969417366588e-65,"COL11A1","FDR<0.01 & |log2FC|>1",69.0635973996374,69.0635973996374
1.01541943456311e-69,2.69322213789679,0.328,0.05,3.40551369963775e-65,"AKT3","FDR<0.01 & |log2FC|>1",68.9933545286971,68.9933545286971
1.36564179264257e-69,3.70509182424205,0.393,0.077,4.58008944416464e-65,"OLFML3","FDR<0.01 & |log2FC|>1",68.8646632010056,68.8646632010056
1.40048080882696e-69,3.04644775977019,0.201,0.018,4.69693253664387e-65,"EDNRB","FDR<0.01 & |log2FC|>1",68.8537228380562,68.8537228380562
3.42910555090538e-69,2.52327745587607,0.786,0.411,1.15005341966265e-64,"SERPINH1","FDR<0.01 & |log2FC|>1",68.4648191467106,68.4648191467106
4.50530418766482e-69,0.978204116712342,0.389,0.063,1.51098891845903e-64,"EDIL3","FDR<0.05",68.3462758811412,68.3462758811412
9.83621231154468e-69,3.10129599118166,0.729,0.308,3.29886888504585e-64,"ID3","FDR<0.01 & |log2FC|>1",68.0071721057225,68.0071721057225
1.25406461391966e-68,3.41739980266711,0.498,0.13,4.20588190216375e-64,"SORBS3","FDR<0.01 & |log2FC|>1",67.901680086515,67.901680086515
3.68443934476566e-68,3.09416581068637,0.205,0.02,1.23568726744751e-63,"FXYD1","FDR<0.01 & |log2FC|>1",67.4336285886731,67.4336285886731
1.17241810969366e-67,4.39944299865879,0.284,0.041,3.93205585629061e-63,"CACNA1C","FDR<0.01 & |log2FC|>1",66.9309174818753,66.9309174818753
1.20591499126496e-67,3.33604154728182,0.223,0.024,4.04439769770442e-63,"GABBR1","FDR<0.01 & |log2FC|>1",66.9186833058988,66.9186833058988
2.46920075293571e-67,3.37468198517311,0.397,0.079,8.28120548519577e-63,"FAM13C","FDR<0.01 & |log2FC|>1",66.6074435992751,66.6074435992751
2.95679817966457e-67,4.88919573806476,0.214,0.023,9.91650973495904e-63,"NR2F2-AS1","FDR<0.01 & |log2FC|>1",66.5291783178308,66.5291783178308
3.69012968232873e-67,3.39973243744649,0.236,0.027,1.23759569285941e-62,"SMIM10","FDR<0.01 & |log2FC|>1",66.4329583711499,66.4329583711499
1.72792322844879e-66,2.96195986581677,0.249,0.031,5.79510892357155e-62,"LGI4","FDR<0.01 & |log2FC|>1",65.7624755571128,65.7624755571128
7.33318300845098e-66,4.73280990005038,0.21,0.022,2.45940291737429e-61,"SRPX2","FDR<0.01 & |log2FC|>1",65.1347074765251,65.1347074765251
1.74299891585872e-65,5.10374548683439,0.245,0.031,5.84566976400697e-61,"ANGPT1","FDR<0.01 & |log2FC|>1",64.7587028830201,64.7587028830201
1.97824060188325e-65,3.0399372704217,0.24,0.029,6.63462333059605e-61,"MAP7D3","FDR<0.01 & |log2FC|>1",64.7037208888179,64.7037208888179
8.28100713914823e-65,3.25408352290794,0.262,0.035,2.77728417432753e-60,"SSPN","FDR<0.01 & |log2FC|>1",64.0819168409476,64.0819168409476
8.65065833860511e-65,1.6203832870816,0.183,0.016,2.90125779360138e-60,"CALCRL","FDR<0.01 & |log2FC|>1",64.0629508402874,64.0629508402874
9.86484881277136e-65,3.40996063655674,0.672,0.276,3.30847299482726e-60,"CTGF","FDR<0.01 & |log2FC|>1",64.0059095662944,64.0059095662944
1.31395330311715e-64,3.46160091023204,0.546,0.172,4.40673658799428e-60,"JAG1","FDR<0.01 & |log2FC|>1",63.8814200689915,63.8814200689915
1.96624358043725e-64,4.3757100709822,0.21,0.022,6.59438772007045e-60,"LYPD1","FDR<0.01 & |log2FC|>1",63.7063626822887,63.7063626822887
2.13368860100948e-64,2.65852224368637,0.175,0.015,7.15596483006561e-60,"TIMP4","FDR<0.01 & |log2FC|>1",63.6708689629488,63.6708689629488
4.20510508115269e-64,2.12435319014344,0.183,0.016,1.41030814211699e-59,"CAVIN2","FDR<0.01 & |log2FC|>1",63.3762231471682,63.3762231471682
4.64014613717909e-64,2.51004225535802,0.659,0.244,1.55621221148712e-59,"PTEN","FDR<0.01 & |log2FC|>1",63.3334683415203,63.3334683415203
5.8921704316984e-64,6.107337635086,0.114,0.006,1.97611611938301e-59,"PAPPA","FDR<0.01 & |log2FC|>1",63.2297246996306,63.2297246996306
7.19445431000462e-64,3.11231914785876,0.214,0.023,2.41287608648935e-59,"ACVRL1","FDR<0.01 & |log2FC|>1",63.1430021411494,63.1430021411494
9.05403346757303e-64,2.19350275168791,0.616,0.192,3.03654174435464e-59,"SOD3","FDR<0.01 & |log2FC|>1",63.0431579045,63.0431579045
1.02833139403906e-62,2.70751187353416,0.511,0.137,3.44881782932818e-58,"MYLK","FDR<0.01 & |log2FC|>1",61.9878669053704,61.9878669053704
1.33169978875994e-62,3.6285882416966,0.555,0.191,4.46625475154307e-58,"LAMC1","FDR<0.01 & |log2FC|>1",61.8755936691447,61.8755936691447
3.14566222695342e-61,4.59601990122442,0.223,0.027,1.05499219767564e-56,"PDE7B","FDR<0.01 & |log2FC|>1",60.5022879126236,60.5022879126236
3.64774808599197e-61,5.14699021867282,0.1,0.004,1.22338175307999e-56,"KLHL29","FDR<0.01 & |log2FC|>1",60.4379751617475,60.4379751617475
8.71578667161817e-61,5.19132596242959,0.157,0.013,2.9231005339273e-56,"TBXA2R","FDR<0.01 & |log2FC|>1",60.0596934081267,60.0596934081267
9.51429174743604e-61,4.18842521066302,0.236,0.031,3.1909031662551e-56,"PKDCC","FDR<0.01 & |log2FC|>1",60.0216235354514,60.0216235354514
9.89279875019298e-61,2.86753600395768,0.646,0.273,3.31784684483972e-56,"RRAS","FDR<0.01 & |log2FC|>1",60.0046808257118,60.0046808257118
1.30040883359786e-60,2.16315280844867,0.747,0.331,4.36131114612049e-56,"IFITM2","FDR<0.01 & |log2FC|>1",59.88592008903,59.88592008903
1.99344347971816e-60,2.94886270329942,0.668,0.296,6.68561074227875e-56,"ARHGAP29","FDR<0.01 & |log2FC|>1",59.7003960734174,59.7003960734174
3.46924947511251e-60,1.11197455004847,0.341,0.056,1.16351688896323e-55,"JAM3","FDR<0.01 & |log2FC|>1",59.4597644687457,59.4597644687457
6.53717433110375e-60,4.35066084341986,0.428,0.111,2.19243752716557e-55,"RNF152","FDR<0.01 & |log2FC|>1",59.1846099332646,59.1846099332646
1.11519773627301e-59,3.21917441075642,0.118,0.007,3.74015016791241e-55,"FABP4","FDR<0.01 & |log2FC|>1",58.9526481208145,58.9526481208145
1.2316138906228e-59,3.73354684510051,0.555,0.2,4.13058666637074e-55,"INAFM1","FDR<0.01 & |log2FC|>1",58.9095254215983,58.9095254215983
1.32391586928189e-59,3.84221733891474,0.166,0.015,4.4401490423976e-55,"HAAO","FDR<0.01 & |log2FC|>1",58.8781396120772,58.8781396120772
4.22398225803232e-59,4.01885330284265,0.227,0.029,1.41663916969888e-54,"FOXF2","FDR<0.01 & |log2FC|>1",58.374277914635,58.374277914635
4.27129647000698e-59,2.97701821543018,0.664,0.288,1.43250741011094e-54,"EPAS1","FDR<0.01 & |log2FC|>1",58.3694402832162,58.3694402832162
5.02431645986861e-59,2.1716026717295,0.454,0.109,1.68505525431073e-54,"SYNE1","FDR<0.01 & |log2FC|>1",58.2989230140865,58.2989230140865
