"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
0.660268962744471,-0.269746660827853,0.194,0.201,1,"ACER3","Not significant",0.180279117122894,0.180279117122894
0.660773452823603,-0.308295246171329,0.448,0.394,1,"SF3B1","Not significant",0.179947413514273,0.179947413514273
0.661015567517991,-0.528194105235567,0.159,0.141,1,"IMMT","Not significant",0.179788312363758,0.179788312363758
0.661419701559832,-0.769851718954607,0.159,0.141,1,"PMPCB","Not significant",0.179522872997631,0.179522872997631
0.662042315707676,-0.402938024126818,0.25,0.245,1,"STT3B","Not significant",0.179114250906201,0.179114250906201
0.662437077354325,-0.0126218241774216,0.13,0.116,1,"ASPSCR1","Not significant",0.178855367588301,0.178855367588301
0.662492931377022,0.0273994066860463,0.357,0.321,1,"GTF3C6","Not significant",0.178818751172787,0.178818751172787
0.662503833566517,-0.0495072855337804,0.118,0.104,1,"CNPPD1","Not significant",0.178811604346675,0.178811604346675
0.662562520674549,-0.574693091353571,0.194,0.169,1,"HCFC1R1","Not significant",0.178773134594406,0.178773134594406
0.664944818589345,0.0493416248679832,0.126,0.112,1,"CERS6","Not significant",0.177214393759313,0.177214393759313
0.665076014926968,-0.296689114842315,0.149,0.133,1,"FCGBP","Not significant",0.177128714130507,0.177128714130507
0.665321948715306,-0.476515081017895,0.178,0.185,1,"CCNK","Not significant",0.176968149109627,0.176968149109627
0.665730441205949,-0.250455742778205,0.403,0.382,1,"VEGFB","Not significant",0.176701584034506,0.176701584034506
0.665852486194523,-0.194372896909111,0.589,0.534,1,"CD164","Not significant",0.176621974324679,0.176621974324679
0.66638045946491,0.130524597871519,0.153,0.137,1,"GRK3","Not significant",0.176277746401668,0.176277746401668
0.666702723840833,-0.390344166712222,0.302,0.293,1,"WDR26","Not significant",0.176067770543212,0.176067770543212
0.667026390843376,-0.762009784477343,0.207,0.181,1,"TMEM205","Not significant",0.175856982918664,0.175856982918664
0.667255354035368,-0.115099590985167,0.12,0.108,1,"LRPPRC","Not significant",0.175707932761605,0.175707932761605
0.667483632881805,-0.467086406536755,0.178,0.157,1,"RSRC1","Not significant",0.175559379006479,0.175559379006479
0.667977939311365,-0.449382996945133,0.494,0.458,1,"MYO9B","Not significant",0.175237880329167,0.175237880329167
0.669553921155726,-0.326300382460776,0.184,0.165,1,"CDC26","Not significant",0.174214442225657,0.174214442225657
0.669987573019672,-0.912243522586019,0.215,0.217,1,"OGT","Not significant",0.173933252551464,0.173933252551464
0.670031130555423,-0.12320683802605,0.217,0.193,1,"GNA12","Not significant",0.173905018919533,0.173905018919533
0.670153826848221,0.0668619631976598,0.484,0.422,1,"CSNK1A1","Not significant",0.173825498070166,0.173825498070166
0.670341002068025,-0.0171679337191546,0.2,0.181,1,"SGTA","Not significant",0.173704215743842,0.173704215743842
0.671003613263016,-0.577504468063959,0.26,0.229,1,"CALU","Not significant",0.17327514120811,0.17327514120811
0.67163852226102,-0.174340245856601,0.38,0.361,1,"IFNGR1","Not significant",0.172864402579251,0.172864402579251
0.672145175915582,-0.886845388021334,0.207,0.209,1,"ADAM10","Not significant",0.172536914015225,0.172536914015225
0.672640738285729,-0.104218328686292,0.357,0.309,1,"PREX1","Not significant",0.172216833309049,0.172216833309049
0.672743975616037,-0.648626253393267,0.11,0.096,1,"CDK11A","Not significant",0.172150182629131,0.172150182629131
0.67280998348491,-0.101583722176914,0.14,0.124,1,"ATG5","Not significant",0.172107572887555,0.172107572887555
0.673622131748675,-0.110800420390325,0.543,0.466,1,"CAP1","Not significant",0.17158365259744,0.17158365259744
0.673757407866887,-0.702146533279159,0.184,0.165,1,"QARS","Not significant",0.171496446772885,0.171496446772885
0.673801123654883,-0.220443776519132,0.145,0.153,1,"HYOU1","Not significant",0.171468269109264,0.171468269109264
0.67388878435024,-0.284897249402337,0.215,0.225,1,"AC004687.1","Not significant",0.171411771607724,0.171411771607724
0.67401682825485,-0.525859600076221,0.182,0.161,1,"ARSA","Not significant",0.171329260249568,0.171329260249568
0.674050515378134,-0.587382685410078,0.215,0.213,1,"C9orf72","Not significant",0.171307554906989,0.171307554906989
0.675308246951262,0.161678561937225,0.143,0.129,1,"C19orf25","Not significant",0.170497946587302,0.170497946587302
0.675598334970554,-0.963817965732209,0.107,0.112,1,"CYBRD1","Not significant",0.170311429429614,0.170311429429614
0.675945301706651,-0.915345667432665,0.099,0.104,1,"RHOT1","Not significant",0.170088446259685,0.170088446259685
0.676167198872331,-0.917921812074212,0.101,0.088,1,"BMS1","Not significant",0.169945900849553,0.169945900849553
0.676249055683151,0.00996224445302041,0.281,0.249,1,"SNRPD3","Not significant",0.169893328335479,0.169893328335479
0.676360964966278,-0.856569960645865,0.174,0.173,1,"CMIP","Not significant",0.169821464925472,0.169821464925472
0.676440977589046,-0.547515106231636,0.159,0.141,1,"DNPEP","Not significant",0.169770091491566,0.169770091491566
0.676695997339735,-0.629433792131351,0.136,0.12,1,"HIVEP1","Not significant",0.169606392363002,0.169606392363002
0.676829340983832,-0.941871131434969,0.12,0.124,1,"ZNF22","Not significant",0.169520822618018,0.169520822618018
0.677112396114893,-0.741594651324104,0.11,0.116,1,"BEX3","Not significant",0.169339235360727,0.169339235360727
0.678559729774949,-0.378332410608405,0.467,0.43,1,"NXF1","Not significant",0.168411917834837,0.168411917834837
0.678675471389342,-0.673156844529647,0.198,0.197,1,"IGF2R","Not significant",0.168337846746,0.168337846746
0.678760352362234,-0.75867167040965,0.143,0.124,1,"PHACTR2","Not significant",0.168283533551153,0.168283533551153
0.678911042853398,-0.212048907254169,0.18,0.157,1,"RFXANK","Not significant",0.168187127234739,0.168187127234739
0.678946283126511,-0.0341779574115021,0.548,0.502,1,"UBL5","Not significant",0.168164584872056,0.168164584872056
0.679802089166207,-0.399332376377846,0.145,0.153,1,"SIGIRR","Not significant",0.167617505078112,0.167617505078112
0.680385032787109,0.309464694930428,0.099,0.108,1,"KMT2B","Not significant",0.167245248630108,0.167245248630108
0.680586626572374,-0.364027194984414,0.192,0.173,1,"GINM1","Not significant",0.167116588979388,0.167116588979388
0.680817588265236,-0.525479849626091,0.213,0.213,1,"HSD17B12","Not significant",0.166969233199804,0.166969233199804
0.681693365564246,-0.0634274186923556,0.136,0.145,1,"THOC1","Not significant",0.166410932659691,0.166410932659691
0.682021147214042,-0.57786919129067,0.172,0.173,1,"ALDH9A1","Not significant",0.166202159103081,0.166202159103081
0.682458720867574,-0.549421450343113,0.424,0.39,1,"ATP13A3","Not significant",0.165923612186978,0.165923612186978
0.682498811898585,-0.163802449550561,0.153,0.137,1,"NAGPA","Not significant",0.165898100311144,0.165898100311144
0.682559013602116,0.0689189790388771,0.105,0.092,1,"KHNYN","Not significant",0.165859793849435,0.165859793849435
0.683555998083457,-0.647407403003479,0.101,0.108,1,"HMGXB3","Not significant",0.165225901487584,0.165225901487584
0.683763276293686,-0.0132291809875693,0.519,0.462,1,"ITGAX","Not significant",0.165094228095278,0.165094228095278
0.684150868348311,-0.471282961535909,0.095,0.1,1,"GTF3C1","Not significant",0.164848117481221,0.164848117481221
0.684165322943249,-0.183868494612707,0.167,0.153,1,"SF3B4","Not significant",0.164838941896133,0.164838941896133
0.684791763362094,-0.42492013979811,0.196,0.177,1,"CLPTM1L","Not significant",0.164441471969782,0.164441471969782
0.685251697145081,-0.519970802007805,0.134,0.141,1,"AC006449.6","Not significant",0.164149880181268,0.164149880181268
0.685778703222046,-0.525931870337006,0.279,0.269,1,"AHCYL1","Not significant",0.16381600597634,0.16381600597634
0.686127834818121,-0.710792156465517,0.267,0.257,1,"APP","Not significant",0.163594961867718,0.163594961867718
0.686200260169625,0.315338437118503,0.217,0.201,1,"HPCAL1","Not significant",0.163549121619089,0.163549121619089
0.686311043543326,-0.753934510220022,0.225,0.221,1,"ZNF644","Not significant",0.163479012749516,0.163479012749516
0.686456397262307,-0.495347462342106,0.229,0.229,1,"U2SURP","Not significant",0.163387043321284,0.163387043321284
0.686776743051042,-0.18062170383372,0.651,0.59,1,"SRRM2","Not significant",0.163184420173345,0.163184420173345
0.687321054776021,-0.0752855566299082,0.188,0.169,1,"TRPV2","Not significant",0.162840352099978,0.162840352099978
0.688226256475802,-0.263461093922789,0.194,0.173,1,"PRPF8","Not significant",0.162268762658079,0.162268762658079
0.688550578564691,-0.299573721352,0.769,0.775,1,"HSPB1","Not significant",0.162064152451713,0.162064152451713
0.688583688594037,-0.742484061609723,0.165,0.145,1,"RBM33","Not significant",0.162043269225747,0.162043269225747
0.689008314144261,-0.370975421928393,0.174,0.157,1,"OTOA","Not significant",0.161775537504292,0.161775537504292
0.689030800991597,-0.348283580319294,0.116,0.104,1,"ZC3H7A","Not significant",0.161761363866392,0.161761363866392
0.689170232451661,-0.389407238907058,0.302,0.269,1,"MAPK6","Not significant",0.161673489438139,0.161673489438139
0.689918528232161,-0.147143114047147,0.19,0.193,1,"AGFG1","Not significant",0.161202191622566,0.161202191622566
0.690621802649504,-0.340673253273782,0.122,0.129,1,"MR1","Not significant",0.160759715269932,0.160759715269932
0.690852938791341,-0.427895900510281,0.101,0.108,1,"FPGS","Not significant",0.160614390641268,0.160614390641268
0.690907470028263,-0.237673330861413,0.116,0.104,1,"GSDME","Not significant",0.160580111738575,0.160580111738575
0.690994428017125,-0.567399537504601,0.554,0.522,1,"FNIP2","Not significant",0.160525454639076,0.160525454639076
0.691345874579839,-0.357314034538939,0.424,0.406,1,"MXD1","Not significant",0.160304624347327,0.160304624347327
0.691405130700535,-0.409756635874798,0.151,0.161,1,"CDKN1C","Not significant",0.160267402018571,0.160267402018571
0.691846518223057,-0.621135813649804,0.116,0.104,1,"GBP3","Not significant",0.159990240343662,0.159990240343662
0.692224552720148,-0.182473186020656,0.609,0.574,1,"PABPC4","Not significant",0.159753000647544,0.159753000647544
0.692273049893308,-0.274180442462424,0.353,0.341,1,"IFI16","Not significant",0.159722575091501,0.159722575091501
0.692416851752975,-1.00315640218171,0.11,0.096,1,"FBXO9","Not significant",0.159632370989786,0.159632370989786
0.693221480725676,0.190258933251914,0.149,0.137,1,"TRPC4AP","Not significant",0.159127988346913,0.159127988346913
0.694362614011602,-0.329215769706608,0.362,0.317,1,"WDR1","Not significant",0.158413670558464,0.158413670558464
0.695330800961712,0.298934852890995,0.209,0.189,1,"RAD21","Not significant",0.15780853231231,0.15780853231231
0.695341964350128,-0.814915058052068,0.116,0.12,1,"ATP9B","Not significant",0.157801559862559,0.157801559862559
0.696265548382645,-0.322163539657718,0.165,0.149,1,"SATB1","Not significant",0.15722509343202,0.15722509343202
0.696379863257694,-0.571050637663783,0.103,0.108,1,"TAGLN","Not significant",0.157153795570942,0.157153795570942
0.697675756637818,-0.347485726344531,0.298,0.261,1,"BLOC1S6","Not significant",0.156346367950119,0.156346367950119
0.698377071455976,-0.274035315440389,0.213,0.217,1,"ARHGAP21","Not significant",0.155910027469165,0.155910027469165
0.698726480238025,-0.537618177915506,0.122,0.129,1,"SMC5","Not significant",0.155692797602485,0.155692797602485
0.699000826271189,-0.594046201518742,0.107,0.092,1,"PBX2","Not significant",0.155522310885498,0.155522310885498
0.699088534887098,-0.139146393264308,0.134,0.141,1,"COA3","Not significant",0.155467820279943,0.155467820279943
0.699592764951114,-0.13601402598387,0.457,0.438,1,"FYB1","Not significant",0.155154690557076,0.155154690557076
0.69993672759904,-0.177788335596979,0.477,0.422,1,"PTPRC","Not significant",0.154941217266548,0.154941217266548
0.69994383489513,-0.210352657362053,0.289,0.261,1,"DSTN","Not significant",0.154936807376796,0.154936807376796
0.69995681724708,-0.628970367269775,0.109,0.112,1,"DENND2D","Not significant",0.154928752285451,0.154928752285451
0.700133039347031,-0.458149752117943,0.103,0.092,1,"DALRD3","Not significant",0.15481942746513,0.15481942746513
0.700490994050738,-0.902147336041832,0.188,0.165,1,"BRD7","Not significant",0.154597443903133,0.154597443903133
0.70063698767646,-0.229963505252894,0.51,0.45,1,"ZNF207","Not significant",0.154506939356653,0.154506939356653
0.700929260924696,-0.864020178957316,0.128,0.133,1,"SP3","Not significant",0.154325809622852,0.154325809622852
0.70115312431648,-0.491325643170407,0.13,0.116,1,"EI24","Not significant",0.15418712642192,0.15418712642192
0.701800476859911,0.391689987370524,0.116,0.124,1,"AC244090.1","Not significant",0.153786341025774,0.153786341025774
0.702048479821545,-0.185317160790302,0.141,0.149,1,"NUTM2B-AS1","Not significant",0.153632896713491,0.153632896713491
0.70240706527716,-0.650690282889685,0.238,0.209,1,"INF2","Not significant",0.153411128657404,0.153411128657404
0.702544026376351,0.00408006704566699,0.541,0.474,1,"PPDPF","Not significant",0.153326454606961,0.153326454606961
0.70260547960887,-0.797667260109305,0.13,0.133,1,"PLEKHM1","Not significant",0.153288467475085,0.153288467475085
0.702626626258728,0.0741249414698464,0.103,0.092,1,"SEC23B","Not significant",0.153275396505091,0.153275396505091
0.702832332025219,-0.629591129395532,0.172,0.153,1,"SLC25A24","Not significant",0.153148268097115,0.153148268097115
0.703454265223544,-0.349576260388226,0.595,0.554,1,"CCDC88A","Not significant",0.152764132780342,0.152764132780342
0.70361773122231,-0.466017821115786,0.359,0.321,1,"ARID4B","Not significant",0.152663224821486,0.152663224821486
0.704687328277555,-0.436287668618143,0.178,0.181,1,"RBM4","Not significant",0.152003537937404,0.152003537937404
0.705028079744108,-0.466145530625683,0.134,0.116,1,"KPNA6","Not significant",0.151793585653895,0.151793585653895
0.705227638152471,-0.092360759431409,0.291,0.269,1,"PSMC6","Not significant",0.151670675865197,0.151670675865197
0.705447603450015,-0.246297938664064,0.473,0.442,1,"CPM","Not significant",0.151535237583032,0.151535237583032
0.705848384313934,-0.0129872880749786,0.647,0.598,1,"SKP1","Not significant",0.151288575048963,0.151288575048963
0.705939672195278,-0.256930461950747,0.174,0.153,1,"CAPRIN1","Not significant",0.151232411061735,0.151232411061735
0.706106775437522,-0.534909057834259,0.26,0.257,1,"ITSN2","Not significant",0.151129621218702,0.151129621218702
0.706274118575433,-0.332158140802983,0.397,0.378,1,"MAP3K2","Not significant",0.151026708184368,0.151026708184368
0.70711626344039,-0.435375429152456,0.273,0.237,1,"PITHD1","Not significant",0.150509174011575,0.150509174011575
0.707616646121878,-0.274045092020939,0.196,0.197,1,"SENP6","Not significant",0.150201959207984,0.150201959207984
0.708199420461545,-0.582404010370315,0.188,0.193,1,"UBE3A","Not significant",0.149844432972508,0.149844432972508
0.708264595687002,-0.52741767048475,0.134,0.12,1,"DCTD","Not significant",0.149804466915524,0.149804466915524
0.708421703700243,-0.621333709965902,0.203,0.201,1,"FES","Not significant",0.149708141930208,0.149708141930208
0.708491833968363,-0.231542125280074,0.399,0.353,1,"PCF11","Not significant",0.14966515103814,0.14966515103814
0.708886687660082,-0.284773911341259,0.475,0.43,1,"TAPBP","Not significant",0.149423179283535,0.149423179283535
0.708913283514563,-0.234732897273352,0.459,0.402,1,"TMEM50A","Not significant",0.149406885824544,0.149406885824544
0.709299899219027,-0.347233402771599,0.328,0.289,1,"CCT5","Not significant",0.149170101858255,0.149170101858255
0.70955034953957,-0.43796932046251,0.109,0.096,1,"FAM168B","Not significant",0.14901678167041,0.14901678167041
0.709813870387247,-0.129852912863838,0.238,0.209,1,"PNPLA2","Not significant",0.148855518409407,0.148855518409407
0.709954913843355,-0.107879612291579,0.376,0.333,1,"C4orf3","Not significant",0.148769230563699,0.148769230563699
0.711322361424635,-0.312615620033139,0.376,0.325,1,"PFKL","Not significant",0.147933538426178,0.147933538426178
0.711586166979173,-0.0537967442087151,0.455,0.398,1,"SLC16A3","Not significant",0.147772503060015,0.147772503060015
0.711860197123412,-0.915460122941768,0.101,0.088,1,"PTPN9","Not significant",0.147605289480368,0.147605289480368
0.712132541341914,-0.480485063077369,0.335,0.297,1,"SDF4","Not significant",0.147439168418763,0.147439168418763
0.712196953688621,-0.158323497668996,0.376,0.345,1,"PPP1CB","Not significant",0.147399888284696,0.147399888284696
